"Nom","Regime juridique","Site internet","Nombre de réunions annuelles","Député","Rôle","Nomination"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Virginie Duby-Muller","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Stella Dupont","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Matthias Tavel","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Philippe Brun","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Hélène Laporte","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Stéphane Viry","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Raphaël Arnault","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Karine Lebon","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Marina Ferrari","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Jean-Luc Fugit","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Anthony Cellier","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Loïc Prud'homme","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Michel Lauzzana","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Philippe Brun","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Anne Blanc","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Nadia Essayan","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Perceval Gaillard","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Arnaud Sanvert","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Stéphanie Rist","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Élise Leboucher","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Carole Grandjean","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Thomas Ménagé","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Olivier Marleix","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Anna Pic","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Pascale Martin","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Xavier Batut","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Nathalie Oziol","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Jérôme Buisson","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Aurélien Taché","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Alma Dufour","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Rémy Rebeyrotte","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Stéphane Testé","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Olivier Serva","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Caroline Fiat","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Géraldine Bannier","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Hubert Brigand","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Fabrice Le Vigoureux","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Sandra Marsaud","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Sandra Marsaud","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Laurence Heydel Grillere","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Fabien Lainé","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Élise Leboucher","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Agnès Firmin Le Bodo","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Éric Girardin","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Marie Pochon","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Charles de Courson","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Éric Alauzet","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. André Villiers","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Jocelyn Dessigny","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Emmanuel Lacresse","Membre titulaire","2024-05-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Edwige Diaz","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Nicolas Dragon","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Elie Califer","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Béatrice Bellamy","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Zivka Park","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Pierre-Alain Raphan","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Vincent Seitlinger","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Laurence Maillart-Méhaignerie","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Guy Bricout","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Murielle Lepvraud","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Harold Huwart","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Jean-Luc Warsmann","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Véronique Riotton","Membre titulaire","2020-01-13"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Jean-Philippe Ardouin","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Patricia Lemoine","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Virginie Duby-Muller","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Franck Riester","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Géraldine Bannier","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Josette Manin","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Stéphane Travert","Membre titulaire","2019-03-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Damien Girard","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. François Piquemal","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Jean Terlier","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Olivier Dussopt","Membre titulaire","2024-05-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Michèle Crouzet","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Julien Odoul","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Lionel Vuibert","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Didier Padey","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Xavier Batut","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Stéphane Delautrette","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Guillaume Vuilletet","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Christine Pirès Beaune","Membre titulaire","2019-03-22"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Muriel Ressiguier","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Géraldine Bannier","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Daniel Labaronne","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Victor Habert-Dassault","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Christophe Blanchet","Membre titulaire","2019-12-20"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Didier Le Gac","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Valérie Bazin-Malgras","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Bruno Questel","Membre titulaire","2019-03-15"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Bernard Reynès","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Jacqueline Dubois","Membre titulaire","2019-02-12"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Marc Le Fur","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Aurélien Rousseau","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Olivier Damaisin","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Grégory Galbadon","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Guillaume Garot","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Yoann Gillet","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Stéphanie Do","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Stéphanie Galzy","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Philippe Latombe","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Hervé Saulignac","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Julien Dive","Membre titulaire","2024-12-06"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Lisa Belluco","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Stéphane Viry","Membre titulaire","2022-11-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"Mme Marietta Karamanli","Membre titulaire","2018-01-10"
"Commission départementale prévue à l'article L. 2334-37 du code général des collectivités territoriales","Article L. 2334-37 du code général des collectivités territoriales","https://www.collectivites-locales.gouv.fr/dotation-dequipement-des-territoires-ruraux-detr",,"M. Pascal Brindeau","Membre titulaire","2019-03-22"
